,system:index,area,class_id,class_name,territory,version,year,.geo,LEVEL_0,LEVEL_1,LEVEL_2
1089,6_14_4,0.034848014099121,24,Infraestructura Urbana,14.0,col5-v2-par-level_2-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Amambay
1090,6_14_5,1.7040501284742164,26,Cuerpo de agua,14.0,col5-v2-par-level_2-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Amambay
1091,6_14_6,0.2536546853027344,42,Pastizal Abierto,14.0,col5-v2-par-level_2-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Amambay
1092,6_14_7,1053.457493752207,43,Pastizal Cerrado,14.0,col5-v2-par-level_2-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Amambay
1093,6_14_8,7.562164321312027,57,Cultivos Simples,14.0,col5-v2-par-level_2-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Amambay
1094,6_14_9,0.6225734277736292,58,Cultivos Multiples,14.0,col5-v2-par-level_2-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Amambay
1095,6_15_0,3783.491671506893,3,Leñosas Cerradas,15.0,col5-v2-par-level_2-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Concepcion
1096,6_15_1,1118.5394774779463,6,Leñosas Inundables,15.0,col5-v2-par-level_2-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Concepcion
1097,6_15_2,302.297045666959,11,Pastizal Inundable,15.0,col5-v2-par-level_2-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Concepcion
1098,6_15_3,221.34088545387664,15,Pasturas,15.0,col5-v2-par-level_2-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Concepcion
1099,6_15_4,34.509381466660145,24,Infraestructura Urbana,15.0,col5-v2-par-level_2-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Concepcion
1100,6_15_5,106.38272834316624,26,Cuerpo de agua,15.0,col5-v2-par-level_2-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Concepcion
1101,6_15_6,1.2382724415185076,42,Pastizal Abierto,15.0,col5-v2-par-level_2-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Concepcion
1102,6_15_7,4407.585203830637,43,Pastizal Cerrado,15.0,col5-v2-par-level_2-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Concepcion
1103,6_15_8,124.94883065536618,57,Cultivos Simples,15.0,col5-v2-par-level_2-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Concepcion
1104,6_15_9,6.310318549500465,58,Cultivos Multiples,15.0,col5-v2-par-level_2-FINAL,1991,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Concepcion
1105,7_0_0,661.8292460620876,3,Leñosas Cerradas,0.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Neembucu
1106,7_0_1,0.0028433816832299,4,Leñosas Abiertas,0.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Neembucu
1107,7_0_2,135.5308721054313,6,Leñosas Inundables,0.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Neembucu
1108,7_0_3,0.5854019792480463,9,Leñosas Cultivadas,0.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Neembucu
1109,7_0_4,7806.321883671486,11,Pastizal Inundable,0.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Neembucu
1110,7_0_5,179.5823245571387,15,Pasturas,0.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Neembucu
1111,7_0_6,0.1394603159713446,23,Playa y Dunas,0.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Neembucu
1112,7_0_7,33.08669171153062,24,Infraestructura Urbana,0.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Neembucu
1113,7_0_8,630.5906658025311,26,Cuerpo de agua,0.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Neembucu
1114,7_0_9,3.325385374938969,42,Pastizal Abierto,0.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Neembucu
1115,7_0_10,2118.695693978479,43,Pastizal Cerrado,0.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Neembucu
1116,7_0_11,0.3509891279785156,44,Pastizal Disperso,0.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Neembucu
1117,7_0_12,23.647768750578383,57,Cultivos Simples,0.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Neembucu
1118,7_0_13,1.1914708668212888,58,Cultivos Multiples,0.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Neembucu
1119,7_1_0,349.7563768193751,3,Leñosas Cerradas,1.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Itapua
1120,7_1_1,0.0479393004760742,6,Leñosas Inundables,1.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Itapua
1121,7_1_2,0.0302404331054687,9,Leñosas Cultivadas,1.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Itapua
1122,7_1_3,1862.0678069269984,11,Pastizal Inundable,1.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Itapua
1123,7_1_4,69.33535074984258,15,Pasturas,1.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Itapua
1124,7_1_5,26.062073210052137,24,Infraestructura Urbana,1.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Itapua
1125,7_1_6,388.16480473039104,26,Cuerpo de agua,1.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Itapua
1126,7_1_7,13.7595619390869,42,Pastizal Abierto,1.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Itapua
1127,7_1_8,1422.688160448533,43,Pastizal Cerrado,1.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Itapua
1128,7_1_9,33.015372120318816,57,Cultivos Simples,1.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Itapua
1129,7_1_10,3.897434390482824,58,Cultivos Multiples,1.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Itapua
1130,7_2_0,411.1157055465367,3,Leñosas Cerradas,2.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Misiones
1131,7_2_1,1.9236931765747047,6,Leñosas Inundables,2.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Misiones
1132,7_2_2,0.1030354266967773,9,Leñosas Cultivadas,2.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Misiones
1133,7_2_3,3813.38940377858,11,Pastizal Inundable,2.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Misiones
1134,7_2_4,520.0345321551202,15,Pasturas,2.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Misiones
1135,7_2_5,33.1989498887329,24,Infraestructura Urbana,2.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Misiones
1136,7_2_6,125.35289906823316,26,Cuerpo de agua,2.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Misiones
1137,7_2_7,0.4640753575439453,42,Pastizal Abierto,2.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Misiones
1138,7_2_8,3208.989846750408,43,Pastizal Cerrado,2.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Misiones
1139,7_2_9,45.09981288738945,57,Cultivos Simples,2.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Misiones
1140,7_2_10,1.0291757896728513,58,Cultivos Multiples,2.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Misiones
1141,7_3_0,5.066593705871697,3,Leñosas Cerradas,3.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Asuncion
1142,7_3_1,1.97836637988282,6,Leñosas Inundables,3.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Asuncion
1143,7_3_2,5.80969717834472,11,Pastizal Inundable,3.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Asuncion
1144,7_3_3,0.790221441162106,15,Pasturas,3.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Asuncion
1145,7_3_4,92.37114792272752,24,Infraestructura Urbana,3.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Asuncion
1146,7_3_5,18.250977822556663,26,Cuerpo de agua,3.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Asuncion
1147,7_3_6,0.0064848596191406,42,Pastizal Abierto,3.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Asuncion
1148,7_3_7,5.1598254049072825,43,Pastizal Cerrado,3.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Asuncion
1149,7_3_8,0.2868962886962886,57,Cultivos Simples,3.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Asuncion
1150,7_3_9,0.007291144958496,58,Cultivos Multiples,3.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Asuncion
1151,7_4_0,266.26962803235034,3,Leñosas Cerradas,4.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Central
1152,7_4_1,139.84030871795318,6,Leñosas Inundables,4.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Central
1153,7_4_2,0.0218111002807617,9,Leñosas Cultivadas,4.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Central
1154,7_4_3,784.1828923403319,11,Pastizal Inundable,4.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Central
1155,7_4_4,100.01174771429444,15,Pasturas,4.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Central
1156,7_4_5,354.0527746393416,24,Infraestructura Urbana,4.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Central
1157,7_4_6,103.15497630616532,26,Cuerpo de agua,4.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Central
1158,7_4_7,616.8954121286215,43,Pastizal Cerrado,4.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Central
1159,7_4_8,36.36804695819023,57,Cultivos Simples,4.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Central
1160,7_4_9,6.461282520080521,58,Cultivos Multiples,4.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Central
1161,7_5_0,765.794292680317,3,Leñosas Cerradas,5.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Coordillera
1162,7_5_1,112.79571810675186,6,Leñosas Inundables,5.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Coordillera
1163,7_5_2,1328.3606966328869,11,Pastizal Inundable,5.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Coordillera
1164,7_5_3,224.14730277301555,15,Pasturas,5.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Coordillera
1165,7_5_4,55.32962905896004,24,Infraestructura Urbana,5.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Coordillera
1166,7_5_5,55.42392020758047,26,Cuerpo de agua,5.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Coordillera
1167,7_5_6,0.0080882349853515,42,Pastizal Abierto,5.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Coordillera
1168,7_5_7,2187.0399864381748,43,Pastizal Cerrado,5.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Coordillera
1169,7_5_8,60.12107501104703,57,Cultivos Simples,5.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Coordillera
1170,7_5_9,7.443826549377446,58,Cultivos Multiples,5.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Coordillera
1171,7_6_0,829.5870665789864,3,Leñosas Cerradas,6.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Paraguari
1172,7_6_1,27.59212880120884,6,Leñosas Inundables,6.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Paraguari
1173,7_6_2,0.1125502446289061,9,Leñosas Cultivadas,6.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Paraguari
1174,7_6_3,2025.6726116339169,11,Pastizal Inundable,6.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Paraguari
1175,7_6_4,409.0532754820701,15,Pasturas,6.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Paraguari
1176,7_6_5,42.24596702264415,24,Infraestructura Urbana,6.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Paraguari
1177,7_6_6,90.38030667651093,26,Cuerpo de agua,6.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Paraguari
1178,7_6_7,0.028979471496582,42,Pastizal Abierto,6.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Paraguari
1179,7_6_8,3935.8705832075566,43,Pastizal Cerrado,6.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Paraguari
1180,7_6_9,34.52224883326031,57,Cultivos Simples,6.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Paraguari
1181,7_6_10,4.793768980407706,58,Cultivos Multiples,6.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Paraguari
1182,7_7_0,78054.07965332027,3,Leñosas Cerradas,7.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Boqueron
1183,7_7_1,2123.2811056839546,4,Leñosas Abiertas,7.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Boqueron
1184,7_7_2,1385.0245306689071,6,Leñosas Inundables,7.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Boqueron
1185,7_7_3,10.651607991118553,11,Pastizal Inundable,7.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Boqueron
1186,7_7_4,6632.519992480415,15,Pasturas,7.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Boqueron
1187,7_7_5,56.36402025576263,24,Infraestructura Urbana,7.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Boqueron
1188,7_7_6,0.3635666232548733,25,Otras Areas No Vegetadas,7.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Boqueron
1189,7_7_7,18.573457004600648,26,Cuerpo de agua,7.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Boqueron
1190,7_7_8,0.0028198332734949,43,Pastizal Cerrado,7.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Boqueron
1191,7_7_9,0.2233545452337526,57,Cultivos Simples,7.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Boqueron
1192,7_7_10,0.0090451342163085,58,Cultivos Multiples,7.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Boqueron
1193,7_8_0,228.81644866478948,3,Leñosas Cerradas,8.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Caaguazu
1194,7_8_1,0.0129397682495117,6,Leñosas Inundables,8.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Caaguazu
1195,7_8_2,339.5019476601119,11,Pastizal Inundable,8.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Caaguazu
1196,7_8_3,29.841409412734063,15,Pasturas,8.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Caaguazu
1197,7_8_4,3.1748791504600327,24,Infraestructura Urbana,8.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Caaguazu
1198,7_8_5,0.4185004051513671,26,Cuerpo de agua,8.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Caaguazu
1199,7_8_6,833.1766999020452,43,Pastizal Cerrado,8.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Caaguazu
1200,7_8_7,29.62803545047301,57,Cultivos Simples,8.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Caaguazu
1201,7_8_8,0.1788043407592773,58,Cultivos Multiples,8.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Caaguazu
1202,7_9_0,2025.4269841842,3,Leñosas Cerradas,9.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,San Pedro
1203,7_9_1,472.2046007573816,6,Leñosas Inundables,9.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,San Pedro
1204,7_9_2,2580.3216668028003,11,Pastizal Inundable,9.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,San Pedro
1205,7_9_3,170.92068384878075,15,Pasturas,9.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,San Pedro
1206,7_9_4,13.111547289540288,24,Infraestructura Urbana,9.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,San Pedro
1207,7_9_5,147.65686817465402,26,Cuerpo de agua,9.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,San Pedro
1208,7_9_6,0.0554612312011718,42,Pastizal Abierto,9.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,San Pedro
1209,7_9_7,2692.766027621664,43,Pastizal Cerrado,9.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,San Pedro
1210,7_9_8,189.3060543645965,57,Cultivos Simples,9.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,San Pedro
1211,7_9_9,89.775922749113,58,Cultivos Multiples,9.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,San Pedro
1212,7_10_0,521.7483704754163,3,Leñosas Cerradas,10.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Caazapa
1213,7_10_1,0.0048289087524414,6,Leñosas Inundables,10.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Caazapa
1214,7_10_2,1720.6771684633943,11,Pastizal Inundable,10.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Caazapa
1215,7_10_3,30.730276652432963,15,Pasturas,10.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Caazapa
1216,7_10_4,5.007980065889257,24,Infraestructura Urbana,10.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Caazapa
1217,7_10_5,3.298745785010722,26,Cuerpo de agua,10.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Caazapa
1218,7_10_6,1720.6075820589438,43,Pastizal Cerrado,10.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Caazapa
1219,7_10_7,19.407350962183063,57,Cultivos Simples,10.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Caazapa
1220,7_10_8,0.7107721964089777,58,Cultivos Multiples,10.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Caazapa
1221,7_11_0,31439.48813925909,3,Leñosas Cerradas,11.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Presidente Hayes
1222,7_11_1,0.0164760937499999,4,Leñosas Abiertas,11.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Presidente Hayes
1223,7_11_2,36525.71198322048,6,Leñosas Inundables,11.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Presidente Hayes
1224,7_11_3,1143.9815593659423,11,Pastizal Inundable,11.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Presidente Hayes
1225,7_11_4,4085.165787579402,15,Pasturas,11.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Presidente Hayes
1226,7_11_5,12.029074782378324,24,Infraestructura Urbana,11.0,col5-v2-par-level_2-FINAL,1992,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,PARAGUAY,Presidente Hayes
