,system:index,area,class_id,class_name,territory,version,year,.geo,LEVEL_0,LEVEL_1,LEVEL_2
2812,12_7_2,0.0007470221557617187,26,Cuerpo de agua,7.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Mendoza
2813,12_7_3,4.794170138580185,32,Salinas,7.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Mendoza
2814,12_7_4,0.1145623893080767,42,Pastizal Abierto,7.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Mendoza
2815,12_7_5,0.0275155251795151,44,Pastizal Disperso,7.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Mendoza
2816,12_7_6,11.856805256153562,45,Leñosas Dispersas,7.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Mendoza
2817,12_7_7,0.0471755139394722,57,Cultivos Simples,7.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Mendoza
2818,12_8_0,63.40175009793495,3,Leñosas Cerradas,8.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Entre Ríos
2819,12_8_1,6.425031764166624,4,Leñosas Abiertas,8.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Entre Ríos
2820,12_8_2,55.26473789231413,6,Leñosas Inundables,8.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Entre Ríos
2821,12_8_3,0.7606808148803699,9,Leñosas Cultivadas,8.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Entre Ríos
2822,12_8_4,37.65482898227492,11,Pastizal Inundable,8.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Entre Ríos
2823,12_8_5,17.64807549989993,26,Cuerpo de agua,8.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Entre Ríos
2824,12_8_6,0.020129358215332,42,Pastizal Abierto,8.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Entre Ríos
2825,12_8_7,96.47566867769736,43,Pastizal Cerrado,8.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Entre Ríos
2826,12_8_8,0.1060685433349609,44,Pastizal Disperso,8.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Entre Ríos
2827,12_8_9,0.0007740720825195312,45,Leñosas Dispersas,8.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Entre Ríos
2828,12_8_10,99.50951699998868,57,Cultivos Simples,8.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Entre Ríos
2829,12_8_11,10.167951456547009,58,Cultivos Multiples,8.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Entre Ríos
2830,12_9_0,70.64119919416993,3,Leñosas Cerradas,9.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Juan
2831,12_9_1,1594.4650812500445,4,Leñosas Abiertas,9.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Juan
2832,12_9_2,0.0069470764770507,9,Leñosas Cultivadas,9.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Juan
2833,12_9_3,0.5633793543090819,11,Pastizal Inundable,9.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Juan
2834,12_9_4,0.7875463928833012,15,Pasturas,9.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Juan
2835,12_9_5,0.0672242897949218,23,Playa y Dunas,9.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Juan
2836,12_9_6,0.4307102408447267,24,Infraestructura Urbana,9.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Juan
2837,12_9_7,0.2239877966308594,25,Otras Areas No Vegetadas,9.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Juan
2838,12_9_8,1.3337458483276374,26,Cuerpo de agua,9.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Juan
2839,12_9_9,142.47192028608782,32,Salinas,9.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Juan
2840,12_9_10,56.03800452952658,42,Pastizal Abierto,9.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Juan
2841,12_9_11,0.0640452274780273,43,Pastizal Cerrado,9.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Juan
2842,12_9_12,132.08397810119598,44,Pastizal Disperso,9.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Juan
2843,12_9_13,1937.0074574715595,45,Leñosas Dispersas,9.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Juan
2844,12_9_14,4.020464974792481,57,Cultivos Simples,9.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Juan
2845,12_10_0,3630.2705395178114,3,Leñosas Cerradas,10.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Jujuy
2846,12_10_1,5.036746556459195,4,Leñosas Abiertas,10.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Jujuy
2847,12_10_2,0.005743883239746,6,Leñosas Inundables,10.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Jujuy
2848,12_10_3,7.351320082767762,9,Leñosas Cultivadas,10.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Jujuy
2849,12_10_4,0.1098095686645508,11,Pastizal Inundable,10.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Jujuy
2850,12_10_5,2.582893318443869,15,Pasturas,10.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Jujuy
2851,12_10_6,46.57365937698862,23,Playa y Dunas,10.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Jujuy
2852,12_10_7,42.952586882173904,24,Infraestructura Urbana,10.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Jujuy
2853,12_10_8,0.4308441506397922,25,Otras Areas No Vegetadas,10.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Jujuy
2854,12_10_9,52.833070121780494,26,Cuerpo de agua,10.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Jujuy
2855,12_10_10,0.3452866146240233,42,Pastizal Abierto,10.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Jujuy
2856,12_10_11,8.518412371608205,43,Pastizal Cerrado,10.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Jujuy
2857,12_10_12,0.1793710820312501,44,Pastizal Disperso,10.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Jujuy
2858,12_10_13,1242.3272993696198,57,Cultivos Simples,10.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Jujuy
2859,12_10_14,5.089119239318854,58,Cultivos Multiples,10.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Jujuy
2860,12_11_0,95551.82263346764,3,Leñosas Cerradas,11.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santiago del Estero
2861,12_11_1,10814.181852233894,4,Leñosas Abiertas,11.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santiago del Estero
2862,12_11_2,552.5443615738925,6,Leñosas Inundables,11.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santiago del Estero
2863,12_11_3,0.6875525763549794,9,Leñosas Cultivadas,11.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santiago del Estero
2864,12_11_4,7487.66345174409,11,Pastizal Inundable,11.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santiago del Estero
2865,12_11_5,5106.8269144929545,15,Pasturas,11.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santiago del Estero
2866,12_11_6,215.5612913546144,23,Playa y Dunas,11.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santiago del Estero
2867,12_11_7,153.87553138336318,24,Infraestructura Urbana,11.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santiago del Estero
2868,12_11_8,1.3532284830932622,25,Otras Areas No Vegetadas,11.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santiago del Estero
2869,12_11_9,608.4541903186848,26,Cuerpo de agua,11.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santiago del Estero
2870,12_11_10,988.2135221220326,32,Salinas,11.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santiago del Estero
2871,12_11_11,24.8636505587158,42,Pastizal Abierto,11.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santiago del Estero
2872,12_11_12,331.8594758833764,43,Pastizal Cerrado,11.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santiago del Estero
2873,12_11_13,11.545379397748398,44,Pastizal Disperso,11.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santiago del Estero
2874,12_11_14,3078.958735983296,45,Leñosas Dispersas,11.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santiago del Estero
2875,12_11_15,11479.45992790436,57,Cultivos Simples,11.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santiago del Estero
2876,12_11_16,16.5503008238526,58,Cultivos Multiples,11.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santiago del Estero
2877,12_12_0,4663.885599109394,3,Leñosas Cerradas,12.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Corrientes
2878,12_12_1,372.4825218527941,4,Leñosas Abiertas,12.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Corrientes
2879,12_12_2,1504.7961340728962,6,Leñosas Inundables,12.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Corrientes
2880,12_12_3,392.227697908502,9,Leñosas Cultivadas,12.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Corrientes
2881,12_12_4,18981.53147300938,11,Pastizal Inundable,12.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Corrientes
2882,12_12_5,15.337217574080572,15,Pasturas,12.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Corrientes
2883,12_12_6,283.8894523242626,24,Infraestructura Urbana,12.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Corrientes
2884,12_12_7,1343.318608566529,26,Cuerpo de agua,12.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Corrientes
2885,12_12_8,12.311194934088746,42,Pastizal Abierto,12.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Corrientes
2886,12_12_9,14219.972640079392,43,Pastizal Cerrado,12.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Corrientes
2887,12_12_10,12.166721638923669,44,Pastizal Disperso,12.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Corrientes
2888,12_12_11,8.906605133728453,45,Leñosas Dispersas,12.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Corrientes
2889,12_12_12,394.14117533172544,57,Cultivos Simples,12.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Corrientes
2890,12_12_13,213.04008586597192,58,Cultivos Multiples,12.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Corrientes
2891,12_13_0,0.5289197921195226,3,Leñosas Cerradas,13.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Misiones
2892,12_13_1,0.0272860158049938,9,Leñosas Cultivadas,13.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Misiones
2893,12_13_2,1.1937724420838556,11,Pastizal Inundable,13.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Misiones
2894,12_13_3,0.1076968211205575,24,Infraestructura Urbana,13.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Misiones
2895,12_13_4,11.875815234954729,26,Cuerpo de agua,13.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Misiones
2896,12_14_0,63640.020146299605,3,Leñosas Cerradas,14.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Salta
2897,12_14_1,4621.9663985047855,4,Leñosas Abiertas,14.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Salta
2898,12_14_2,276.7438751794096,6,Leñosas Inundables,14.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Salta
2899,12_14_3,4.501239066703535,9,Leñosas Cultivadas,14.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Salta
2900,12_14_4,11.758527359062406,11,Pastizal Inundable,14.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Salta
2901,12_14_5,412.61477432677145,15,Pasturas,14.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Salta
2902,12_14_6,83.90775618022748,23,Playa y Dunas,14.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Salta
2903,12_14_7,190.60087044076204,24,Infraestructura Urbana,14.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Salta
2904,12_14_8,13.55760694383524,25,Otras Areas No Vegetadas,14.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Salta
2905,12_14_9,543.6052957425455,26,Cuerpo de agua,14.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Salta
2906,12_14_10,104.3881439045164,42,Pastizal Abierto,14.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Salta
2907,12_14_11,184.28009882013063,43,Pastizal Cerrado,14.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Salta
2908,12_14_12,3.9922100249274735,44,Pastizal Disperso,14.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Salta
2909,12_14_13,233.80476982149128,45,Leñosas Dispersas,14.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Salta
2910,12_14_14,7153.490529380633,57,Cultivos Simples,14.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Salta
2911,12_14_15,8.496005871459952,58,Cultivos Multiples,14.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Salta
2912,12_15_0,22850.689527137703,3,Leñosas Cerradas,15.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Córdoba
2913,12_15_1,9593.975439991606,4,Leñosas Abiertas,15.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Córdoba
2914,12_15_2,97.12405591081384,6,Leñosas Inundables,15.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Córdoba
2915,12_15_3,255.23409372149823,9,Leñosas Cultivadas,15.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Córdoba
2916,12_15_4,3592.61067414488,11,Pastizal Inundable,15.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Córdoba
2917,12_15_5,1793.619754898243,15,Pasturas,15.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Córdoba
2918,12_15_6,9.90766014672684,23,Playa y Dunas,15.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Córdoba
2919,12_15_7,158.20853590784674,24,Infraestructura Urbana,15.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Córdoba
2920,12_15_8,0.0007725631713867187,25,Otras Areas No Vegetadas,15.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Córdoba
2921,12_15_9,3992.876110041482,26,Cuerpo de agua,15.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Córdoba
2922,12_15_10,1641.9001580332824,32,Salinas,15.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Córdoba
2923,12_15_11,3957.977418587913,42,Pastizal Abierto,15.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Córdoba
2924,12_15_12,2280.84856831004,43,Pastizal Cerrado,15.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Córdoba
2925,12_15_13,325.0575700646291,44,Pastizal Disperso,15.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Córdoba
2926,12_15_14,1438.1690813070036,45,Leñosas Dispersas,15.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Córdoba
2927,12_15_15,5892.071808535023,57,Cultivos Simples,15.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Córdoba
2928,12_15_16,178.13358289932302,58,Cultivos Multiples,15.0,col5-v2-arg-level_2-FINAL,1997,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Córdoba
2929,13_0_0,12495.3738136243,3,Leñosas Cerradas,0.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Luis
2930,13_0_1,12194.287439314385,4,Leñosas Abiertas,0.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Luis
2931,13_0_2,1.0605125552368175,9,Leñosas Cultivadas,0.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Luis
2932,13_0_3,1.649028819396972,11,Pastizal Inundable,0.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Luis
2933,13_0_4,1179.9818647842028,15,Pasturas,0.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Luis
2934,13_0_5,0.2805503717833275,23,Playa y Dunas,0.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Luis
2935,13_0_6,66.59273817242341,24,Infraestructura Urbana,0.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Luis
2936,13_0_7,26.386907434917475,26,Cuerpo de agua,0.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Luis
2937,13_0_8,351.5682332813369,32,Salinas,0.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Luis
2938,13_0_9,1279.011242047021,42,Pastizal Abierto,0.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Luis
2939,13_0_10,618.8422708168729,43,Pastizal Cerrado,0.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Luis
2940,13_0_11,126.9650647675873,44,Pastizal Disperso,0.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Luis
2941,13_0_12,1139.2548412200977,45,Leñosas Dispersas,0.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Luis
2942,13_0_13,1782.6570678377714,57,Cultivos Simples,0.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Luis
2943,13_0_14,50.81569034360557,58,Cultivos Multiples,0.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,San Luis
2944,13_1_0,7885.789528299883,3,Leñosas Cerradas,1.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santa Fe
2945,13_1_1,3943.7537765520474,4,Leñosas Abiertas,1.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santa Fe
2946,13_1_2,206.51084392316733,6,Leñosas Inundables,1.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santa Fe
2947,13_1_3,19.801542877099177,9,Leñosas Cultivadas,1.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santa Fe
2948,13_1_4,21710.21624759637,11,Pastizal Inundable,1.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santa Fe
2949,13_1_5,5216.454807695598,15,Pasturas,1.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santa Fe
2950,13_1_6,99.92094138782927,24,Infraestructura Urbana,1.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santa Fe
2951,13_1_7,444.36997082617967,26,Cuerpo de agua,1.0,col5-v2-arg-level_2-FINAL,1998,"{""type"":""Point"",""coordinates"":[0.0,0.0]}",CHACO,Argentina,Santa Fe
